1	0	IGNOTA	ADJ	adjective	Case=Nom|Gender=Neut|Number=Plur	ignotus	ROOT	0
1	1	aeternae	ADJ	adjective	Case=Nom|Gender=Fem|Number=Plur	aeternus	nmod	0
1	2	ne	SCONJ	conjunction		ne	mark	0
1	3	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	0
1	4	tibi	PRON	pronoun	Case=Dat|Number=Sing|Person=2	tu	obl:arg	0
1	5	tempora	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	tempus	nsubj	6
1	6	Romae	PROPN	proper_noun	Case=Gen|Gender=Fem|Number=Sing	Roma	conj	0
1	7	,	PUNCT	punc		,	punct	0
2	0	regibus	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	rex	obl:arg	3
2	1	et	CCONJ	conjunction		et	cc	2
2	2	patrum	NOUN	noun	Case=Gen|Gender=Masc|Number=Plur	pater	conj	0
2	3	ducta	VERB	verb	Case=Nom|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	duco	ROOT	3
2	4	sub	ADP	preposition		sub	case	5
2	5	imperiis	NOUN	noun	Case=Abl|Gender=Neut|Number=Plur	imperium	obl	3
2	6	,	PUNCT	punc		,	punct	3
3	0	digessi	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Act	digero	ROOT	0
3	1	fastos	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	fastus	obj	0
3	2	et	CCONJ	conjunction		et	cc	3
3	3	nomina	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	nomen	conj	1
3	4	praepetis	VERB	verb	Case=Gen|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Act	praepetis	conj	0
3	5	aevi	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	aeuum	nmod	4
3	6	,	PUNCT	punc		,	punct	0
4	0	sparsa	VERB	verb	Case=Nom|Gender=Neut|Number=Plur|VerbForm=Part|Voice=Pass	spargo	advcl	1
4	1	iacent	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	iaceo	ROOT	1
4	2	Latiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	Latius	obj	1
4	3	si	SCONJ	conjunction		si	mark	4
4	4	qua	ADJ	pronoun	Case=Nom|Gender=Fem|Number=Sing	qua	advcl	1
4	5	per	ADP	ADP		per	case	6
4	6	historiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	historia	orphan	4
4	7	,	PUNCT	punc		,	punct	1
5	0	sit	AUX	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sit	cop	3
5	1	tuus	DET	pronoun	Case=Nom|Gender=Masc|Number=Sing	tuus	det	3
5	2	hic	DET	pronoun	Case=Nom|Gender=Masc|Number=Sing	hic	det	3
5	3	fructus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	fructus	nsubj	6
5	4	,	PUNCT	punc		,	punct	6
5	5	vigilatas	VERB	verb	Case=Acc|Gender=Fem|Number=Plur|VerbForm=Part|Voice=Pass	uigilo	nmod	7
5	6	accipe	VERB	verb	Mood=Imp|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	accipio	ROOT	6
5	7	noctes	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	nox	obj	6
5	8	:	PUNCT	punc		:	punct	6
6	0	obsequitur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	obsequor	ROOT	0
6	1	studio	NOUN	noun	Case=Nom|Gender=Neut|Number=Sing	studium	obl:arg	0
6	2	nostra	DET	pronoun	Case=Nom|Gender=Fem|Number=Sing	noster	det	1
