1	Praecedente beato Antonino martyre, ex eo quod a ciuitate Placentina egressus sum, in quibus locis sum peregrinatus, id est sancta loca. Exeuntibus nobis de Constantinopoli uenimus in insula Cypri in ciuitate Constantia, in qua requiescit sanctus Epifanius. Ciuitas pulchra, deliciosa, ornata palmis dactalorum. Venimus in partes Syriae in insula Antharidus et inde uenimus in Tripoli Syriae, in qua sanctus Leontius requiescit; quae ciuitas tempore Iustiniani imperatoris subuersa est a terrae motu cum aliis ciuitatibus. Venimus exinde Biblo, quae et ipsa subuersa est cum hominibus, item in Triarim ciuitatem, quae et ipsa similiter subuersa est. Deinde uenimus in ciuitate splendissima Berito, in qua nuper studium fuit litterarum. Quae ciuitas subuersa; dicente nobis episcopo ciuitatis, quia cognitae personae, quae sciebantur nominatim, excepto peregrinis triginta milia ad breue missi hic perierunt. Ipsa ciuitas iacet sub montana Libani. 
2	A Berito uenimus Sidona, quae ex parte ruit et ipsa adhaerit Libano; homines in ea pessimi. Illic currit fluuius 1 quo B 2 aum locis, sed signis transposiHonis additis G 8 id est] id G ad sancta R 4 constantinoboli G constantinopolim R, erasa l . m Br insulam R 5 ciprum R ciuitatem constantiam R constancia G epyfanius G 6 diliciosa G dilitiosa Br 7 tyrig G insola G insulam R santaritus Br 8 tribulis G tripolis R 10 bibolo Br 11 cum hominibus in margine, sed 1. m. G triari Br 12 subuersa est similiter GR; in G signa transpositionis adscripta sunt similiter om. Br ciuitatem splendidissimam R 13 beritho Br nuber G studius G est GR fuit Br 14 epm G 15 sciebant B peregrini G 16 XXX GR ad breuissimum coni. Gildemeister 17 iacit G montanis R 18 uenimus-par(te) om. G aderit G adberit R adheret Br 19 lie banum G hominis corr. 2. m. R Asclipius et de fonte unde exsurgit stat .... De Sidona uenimus Sarapta, quae ciuitas modica christiana nimis est, in qua est cenaculus ille, qui factus fuerat Heliae, et ipsum lectum ibi est, ubi recubuit, et alueus marmoreus, ubi illa uidua infermentauit. In quo loco multa offeruntur; multae uirtutes illic fient. Exeuntes de Sarapta uenimus in ciuitatem Tyro. Inter Sidona et Tyrum et Saraptam continuo milia septem. Tyro homines potentes, uita pessima tantae luxuriae, quae dici non potest; genicia publica olosirico uel diuersis generibus telarum. Et inde uenimus Ptolomaida. Ciuitas honesta, monasteria bona. 
3	 A Ptolomaida per mare incontra in ciuitatem Sucamina Iudaeorum est miliario semis per directo, littore maris milia sex. Castra Samaritanorum a Sucamina miliario subtus monte Carmelo. Super ipsa Castra miliario semis monasterium sancti Helisaei, ubi ei occurrit mulier, cuius filium suscitauit. In Carmelo monte inuenitur petra modica rotunda, quam dum exagitas sonat, quae solida est. Talis autem est uirtus petrae: si suspensa fuerit mulieri uel cuicumque animali, iactum 1 asclippiua G asclipius R asclepius Br unde] ubi R sidonia R sydone Br 2 saraphta, sed corr. 1. m. in saraptha R sareptha semper Br est om. R ■ 3 cena cuius illa qnę facta R cenaculum illud quod factum Br ipse GR om. Br 4 marmorius G 5 infirmentauit R fermentauit Br uirtutes multae RBr 6 exeuntibus G saraptha R ciuitate Br 7 tiro R sidonam R tirum R saraphtam R sarapta G 8 VII R tyro G tiros R tyrus Br ciuitas post tyro add. RBr tanta luiuriae G tanta luxuria Br 9 genici G genitia R ginetia Br puplica G olosirico G holosyricum R olosericum Br uel-pto(lomaida) om. R diuersa genera Br 10 ciuit G ciuitates R ciuitate Br 11 honestem R onesta Br 12 ptholomaida R permanere GR permanet Br per mare Gildemeister in ante eiuit 2. m. SUperBCI". G om. Br in ciuitate R in sucamina G 18 miliari R Bemis] fort, minus per om. R recte. corr. 2. m. in recto R litore GR milias ex G 14 casucamina G milia G 15 carmello G miliarium G semis om. G 17 carmello G modicum G rodnnda G quandtt G quando R 18 exagittas G autem om. G est om. R 19 dactum G numquam faciet. Et a milia sex aut septem ciuitas Porfirina. 
4	De Ptolomaida misimus maritimam. Venimus in finibus Galilaeae in ciuitatem, quae uocatur Diocaesarea, in qua adorauimus, quasi dicentes nobis, amula et canistellum sanctae Mariae. In quo loco erat et cathedra, ubi sedebat, quando ad eam angelus uenit. Deinde milia tria uenimus in Cana, ubi ad nuptias fuit Dominus, et accumsimus in ipso accubitu, ubi ego indignus nomina parentum meorum scripsi, ... ex quibus hydriis duae ibi sunt et impleui unam ex eas uino et in collo plenam leuaui et obtuli ad altare et in ipsa fonte pro benedictione lauauimus. 
5	Deinde uenimus in ciuitatem Nazareth, in qua sunt multae uirtutes. Ibi etiam sedit in sinagoga tomus, in quo abcd habuit Dominus inpositum. In qua etiam sinagoga posita est trabis, ubi sedebat cum aliis infantibus. Quae trabis a christianis agitatur et subleuatur, Iudaei uero nulla rerum ratione possunt agitare, sed nec permittit se foris tolli. Domus sanctae Mariae basilica est, et multa ibi fiunt beneficia de uestimentis eius. 1 facit B et om. G a ciuitate Br ante milia lacunam indicauit Gildemeister perfriona G pirfiona R personat om. uoce Br 3 tolomaida superscr. 1. m. I . p G maritimam l . m expuncta G et uenimus B 4 galileae semper GR diocessarea B 5 adorabimus G quasi] quia sic Gildemeister anula R amola Br a multis G canistellum G 6 chathedra G ubi sedebat Br, om. GR at R 7 uenit angelus G deinde ad R milia tria] miliarię G an miliario V1" ? cf. Theod. p 139, 13 chanaan G canaan R chana Br 8 nupnitias G aceubuimus BBr ipsum G accui .... (rasura nonn, litt.) G accu- ▼ bito B 9 dum ego G parentom corr. 1. m. G lacunam indicaui Haec fere intercidisse uidentur: in quo loco basilica est, et in ipsa basilica fons est, ex qua illae sex hydriae inpletae sunt, in quibus Dominus aquam in uinum conuertit 10 hydriae B implebi G ex ea GR, om. Br 11 collum R humero Br plena GBr ipso Br 12 lauabimus G lauimus B leuauimus Br 13 nazare B 14 ibi om. G aedit om. R pendit Br thomus R ABCA G abc Br 15 quo G 16 trauis BBr 17 nulla pre iracione G nullo modo Br racione R agitare possunt G possunt eam agitare Br 18 foras Br 19 sunt codd . fiunt scripsi eius om. R XXXVI!!! Itln. HLerosol. 11 In ciuitate uero illa tanta est gratia mulierum Hebraeis, ut in terra illa inter Hebraeas pulcriores non inueniantur, et hoc dicunt, quia a sancta Maria sibi hoc concessum; nam et parentem suam dicunt eam fuisse; et dum nulla sit caritas Hebraeis circa christianos, illae uero omne sunt caritate plenae. Prouincia similis paradiso, in tritico et in frugis similis Aegypto, modica quidem, sed praecellit Aegyptum in uino et oleo et poma. Melium extra natura altum nimis, super statum hominis talea grossa. 
6	 De Nazareth uenimus in Tabor monte, qui mons exurgit in medio campestri, terra uiua, tenens circuitum milia sex, ascensum milia tria, susum contra unum miliarium planus; in quo sunt tres basilicas, ubi dictum est a discipulo: Faciamus hic tria tabernacula; in circuitu diuersae ciuitates, quae in Regum leguntur. De Tabor uenimus ad mare Tiberiadis in ciuitatem, quae uocata est in tempore Samaria, modo uero dicitur Neapolis, in qua est puteus, ubi Dominus a Samaritana aquam petiit, ubi facta est basilica sancti Iohannis; et ipse puteus est ante cancellos altaris et siclus ibi est, de quo dicitur, quia 12 Matth. 17, 4 Marc. 9, 4 Luc. 9, 33 1 gracia G aebręis G hebreis B hebreorum Br ut om. GBr 2 aebraeas G hebreas R 3 a om. GR concessam fuisse G 4 eam dicunt G fuisse om. Br 5 illi GR ille Br fortasse illic omni B omnem GBr caritate sunt G pleni R prouintia BBr 6 similem paradisum G frugibus B fruges J r 7 egyptum G uinum G ponis R melli G melle R melliumque sed et milium Br 8 naturam R alto G talia B groaco G 9 nazaret G thabor montem R monte tabor Br monis R exinit G exiit Br 10 campestrem G terram uiuam G in circuitu G fortasse scribendum: in circuitu-in ascensu 11 milia tria susum om. G susu R sursum Br post contra intercidisse suspicor orientem 12 basilice R ubi petrus dixit ad dominum G ecclesiae, ubi dictum a discipulo est Br 13 trea G tapernacula G in circuitum R diuersas R in lo regum leguntur, sed lo erasum est G leguntnr in regnorum R in regum leguntur Br 14 thabor R tyberiades G tiberades R tyberiadis Br ciuitate G 15 hic Samariam (Sebasten) et Sicemam (Neapolim) confundi et p. 162, 16-163, 2 potius pertinere ad p . 164, 9 animaduertit Tuch p. 18 modo] nunc G 16 aqua G 17 iuhannes R 18 cancellus R situlus R situla Br ipse est, de quo bibit Dominus, et multae aegritudines ibi sanantur. 
7	Deinde uenimus in ciuitate Tiberiade, iu qua sunt termas ex se lauantes salsas, nam aqua maris ipsius dulcis est. Qui maris circat milia sexaginta. Item uenimus in Capharnaum in domo beati Petri, quae est modo basilica. Exinde transeuntes per castra uel uicos aut ciuitates uenimus ad duos fontes, hoc est Ior et Dan, quae in unum iunctae sunt, et uocatur Iordanis, paruus omnino, qui ingreditur in mare, pertransit aquam maris totum pelagum et exit in alio litore maris. Reuertentes post nos uenimus ad locum, ubi Iordanis de mare egreditur. Transiuimus Iordanem in ipso loco. Venimus in ciuitatem, quae uocatur Gadera, quae ipsa est Gabaon. In ista parte < Iordanis a> ciuitate ad milia tria sunt aquas calidas, quae appellantur termas Heliae, ubi leprosi mundantur, qui e xenodochio habent de publicum delicias. Hora uespertina inundantur termae. Ante ipsum clibanum aquae est solius grandis, qui dum impletus fuerit, clauduntur omnia ostia, et per posticum mittuntur intus cum luminaria et incensum et sedent in illo solio tota nocte, et dum soporati fuerint, uidet ille, qui curandus est, 2 saluantur B 3 dein R ciuitatem tiberiada R sunt om. R termas sex lauantes salsas G termis ex se leuantes salsis R termae salsae Br 4 quod mare R quae mare Br 5 sex a centa G ac tt R VIII Br locus corruptus est; fortasse scribendum: quem marem circantes milia VI vel VII uenimus etc. in om. G cafamaum R 6 et inde G inde Br 9 paruo G pertracide G pertrahit R pertransit Br aquae G, om. Br 10 totum pelago G totum palagus R totum maris pelagum Br exiit GR in] usque Br littore R 11 in locum G 12 Iordane G 13 gabao R galaad coni. Gildemeister in om. GR Iordanis a addidi 14 ciuitm G ciuitate R ciuitatis Br 14 miliario tertio Br trea G aquas calidas G una 1 . 1 superscripta aquae caUdae RBr termes R 15 exenodocio G exite docium R ibi et synodocliium Br habit G habens Br 16 puplicum G pu- blico Br ora G mundantur codd . inundantur scripst terme RBr termae ante] et meante G 17 aqua B om. Br grande est solium Br aolio G 18 per porticum G per ostium Br 19 et sedent om. R in illum solium G 20 dum om. R suborati R uidet] uadet R nident de illo G cnrandus] mundus R mundatus Br 11* aliquam uisionem, et dum eam recitarit, abstinentur ipsae termae septem diebus et intra septem dies mundatur. Nam et ibi mortuus est Iohannes de Placentia, maritus Teclae. Ipse fluuius calidus, qui uocatur Gadera, descendit torrens et intrat in Iordanem, et ex ipso Iordanis ampliatur et fit maior. 
8	 Et dum descendimus per Galilaeam iuxta Iordanem, tranneuntes multas ciuitates, quae leguntur, uenimus in ciuitate metropoli Galilaeae, quae uocatur Scitopolis, in monte posita, ubi sanctus Iohannes multas uirtutes operatur. Exinde ascendimus per alia loca Samariae et Iudaeae in ciuitatem Sabastae, in qua requiescit Heliseus propheta. Descendentes per campestria, ciuitates uel uicos Samaritanorum; et per plateas, unde transiuimus siue nos siue Iudaei, cum paleas uestigia nostra incendentes; tanta illis est execratio utrisque. Christianis quidem responsum faciunt, ea sane ratione, ut quod habis emere non tangas, antequam pretium des; quod si tetigeris et non conparaueris, mox scandalum. Nam foris uico una condoma habent posita, qui faciunt responsum. Ipsos nummos in aqua iactas, nam de manu non accipiunt. Et denuntiant tibi, quando ingrederis: non sputes, et si sputaueris, scandalum 1 aiiqua uisione G ea R recitaret G R recitauerit Br recitarit Gildemeister abstenentur G 2 terme Glt et intra septem dies om. R mundantur R non mundantnr ipsae ternlae per VII dies Br 4 que G discendit G descendit R semper 5 Iordane G et ipso Iordanis G 6 galilaea G galileam RBr iordane G iordanem R iordanen Br 7 ciuitatem R 8 metropoli] eropoli G scitopoli G 9 iohannis G om. Br descendimus con. Tuch 10 aliqua G ciuitate sabastea Br 11 profeta R campestria corr . e 2. m. R; fortasse castra 12 ciuitatis G uiasamaritanorum ega corr. 2. m. G 13 paleis R 14 exsegratio G utrasque G 15 et sane G racione G habis G uis Br 16 precio G 17 paraneris G comparaueris 13r uulL G 18 habent condoma una posita Br r que G ipsius RBr nummos G nnmmum R 19 in qua G in aquam R manu eius R manu tua Br 20 egrederis G ingrediaris Br non sputis G ne spues R te si spueris R si autem expueris Br generas. Sero autem purificant se in aqua et sic ingrediuntur in uico aut in ciuitatem. 
9	Deinde uenimus in loco, ubi Dominus de quinque panibus quinque milia populos saciauit, extensa campania, oliueta et palmeta. Ex hoc uenimus in loco, ubi baptizatus est Dominus noster. In ipso loco transierunt filii Israhel; ibi et filii prophetarum perdiderunt securem et ex ipso loco adsumptus est Helias. In ipso loco est mons Hermon modicus, qui legitur in psalmo. A pede montis ipsius de fluuio ascendit nubes hora prima et exeunte sole uenit super Hierusolimam super basilicam, quae est in Sion, et super basilicam ad monumentum Domini et super basilicam sanctae Mariae et sanctae Sofiae, quae fuit praetorium, ubi auditus est Dominus. Super his locis descendit ros sicut pluuia et colligent eum medici et in ipso cocuntur omnes confectiones per xenodocia, nam multi languores sanantur in ipsis locis, ubi cadit ipse ros. Ipse est enim ros, qui cantatur in psalmo: sicut ros ab Hermon qui descendit in monte Sion. In illa parte Iordanis est fons, ubi baptizabat sanctus Iohannes, ad Iordane milia duo. In ipsa ualle Helias inuentus est, quando ei portabat coruus panem et carnes. In circuitu uallis illius multitudo heremitarum. 
10	Ibi in proximo est ciuitas quae uocatur Liuiada, ubi 9 Psalm. 41, 7 17 Psalm. 82, 3 1 pnrificasse in G 2 uicum R 3 locum R panis G panibus RBr . 4 hominum RBr 5 palmita G et ex hoc G in locum R ad locum Br babtizatuB G 7 secĮlIę G 10 et om. R sol G ierusolimam G hierosolimam R 11 basilica hic et in seq. lineis corr. 2. m. G super basilicam bis scriptum est R 12 et sancte suffie G et ad sanctam sofiam R et om. Br ad sancta sofia Br 13 preturius corr. 2. m. in pretorius G dominus om. G 14 collegent G colligunt Br 15 in om. R coguntur R quocuntur Br exenodotia G xenodocia R aynodochia Br 16 multos G cadet G 17 ipse est enim ros om. R cantantur iJ 18 quod G montem R om. Br monte corr. 2. m. G in montem In om . G illam l. m ead. manu expuncta G 19 baptizat R in iordane R usqae iordane Br dua G 20 portabit G deferebat Br e 21 carnis corr. 2. m. G 22 Ibi proxima R ibi prope Br ibi om. G salmiada G salamiada RBr liuiada Gildemeister remanserunt duo semis tribus Israhel, antequam Iordanem transirent, in quo loco sunt termae ex se lauantes, quae uocantur Moysi, ibi etiam et leprosi mundantur. Est ibi fons, aqua dulcissima, quae pro catarticum bibitur et sanat multos languores, non longe a mare salinarum, in qua etiam et Iordanis ingreditur subtus Sodoma et Gomurra, ad cuius litus sulphur et bitumen colligitur. In qua mare mense Iulio. et Augusto et medio Septembrio tota die iacent leprosi; ad uesperum lauant in illas termas Moysi et aliquotiens, quem uult deus, mundatur. Nam et generalitati est aliqua paramitia. In quo mare nihil inuenitur uiuificatum nec paleas nec lignum supernatat neque homo natare potest, sed quicquid ibi iactatum fuerit, in profundum dimergitur. De Iordane in locum, ubi Moyses de corpore exiuit, sunt milia octo, et exinde non multum longe ad Segor, in quibus locis multi sunt heremitae. Vidimus et monumentum Abisalon. 
