1	Quid adhuc, Donatistae, seducimini ab episcopis uestris, quorum fallaces tenebrae clara luce discussae sunt, quorum error apparuit, quorum pertinacia superata est? quid adhuc uobis iactant uana mendacia? quid adhuc creditis hominibus uictis? cum uobis dicunt iudicem praemio fuisse corruptum, quid nouum faciunt? quid aliud omnes uicti facere consuerunt, qui ueritati consentire nolunt, nisi ut de iudicis iniquitate mentiantur? quaerite ab eis et ad hoc primum uobis respondeant, si possunt, quare ausi sunt uenire Carthaginem et in unum locum nobiscum conlationis gratia conuenire. iam ante aliquot annos conueneramus eos publice, ut nobis conferentibus ueritas appareret et dissensio quae nos diuidit de medio tolleretur, sed ipsam ueritatem refugientes actis responderunt: in dignum estutin unum conueniant filii martyrum et progenies traditorum. quare ergo modo nobiscum conuenire uoluerunt? puto quod non facerent, quod eis uidebatur indignum, nisi nos cognoscerent non esse progeniem traditorum. aut certe ipsi nobis respondeant, quare dixerunt: indignum est ut in unum conueniant filii martyrum et progenies traditorum et in unum nobiscum postea conuenerunt. quae res eos coegit facere quod indignum est? non enim ligati adducti sunt, sed omnino liberi conuenerunt. si dixerint: \'quia iusserat imperator\', ergo tunc faciunt quod indignum est, quando iusserit imperator. quid ergo irascuntur 14 cf. Breuic. III 4, 4 De codicum praescriptionibus cf. Praefatio 1 donatiste post adhuc s. I. Am2, om. AmlBC 2 quorumj »**orum A clara (c 8. Z.) A 3 apparuit error v pernatia Bml adhuc (u s. I.) A 8 respondeant uobis b 10 nobiscum] nobis B 11 conueramus Bm] 16 noluerunt Cml uidebantur Bml LIlI. August. c. Don. III. 7 nescio quibus traditoribus ad causam nostram non pertinentibus? codices enim dominicos persecutoribus dare utique indignum est; quod cum fecit traditor, non habet crimen, quia iusserat imperator. hoc dicimus non secundum ueritatem, sed secundum ipsorum peruersitatem. ipsi enim dixerunt — publica gesta proclamant —, apud acta dixerunt. non quilibet ignotus, sed Carthaginiensis episcopus eorum Primianus hoc dixit, Primianus hoc scriptum magistratui Carthaginis dedit et a diacono suo dicendum apud acta mandauit: indignum est ut in unum conueniant filii martyrum et progenies tradi torum. ecce conuenimus in unum: quid ad ista respondent? si dicunt (non est indignum\', quare mentiti sunt, quando indignum esse dixerunt? si dicunt (indignum est\', quod indignum est quare fecerunt? uno modo se poterunt adserere quod indignum est non fecisse et in illis Primiani uerbis non fuisse mentitos, si dicant: \'indignum est quidem ut in unum conueniant filii martyrum et progenies traditorum, sed nos ideo uobiscum in unum conuenimus, quia cognouimus uos non esse progeniem traditorum\'. quod si ita est, quare nobis iam conuenientes in unum ipsas calumnias obiecerunt, nisi forte ut etiam nos eos cognosceremus non esse filios martyrum? martyres enim testes dicuntur. testes autem Christi ueri testes sunt. isti autem falsi testes inuenti sunt, qui traditionis crimina et aliena aliis obiecerunt et nec ipsa probare potuerunt. 
2	 Quid adhuc adtenditis humana mendacia et diuina testimonia non adtenditis? quid adhuc uictis hominibus creditis et ueritati, quae numquam est uicta, non creditis? ueritas enim dei, sicut in ipsa etiam conlatione probauimus, perhibuit testimonium ecclesiae suae per multa documenta scripturarum sanctarum, per propheticas et euangelicas litteras; 3 facit BCb 8 scribtum (t 8. I.) A 11 in unum conuenimus c 13 dicunt inljindignum A 18 progeniem non esse bml non progeniem esse b tr . 21 nos (s 8. I.) A 24 aliena] alia b 25 adhuc] add . uictis Bml 27 uicta est b non] nam C 29 suum aecclesiae sue B 30 scribturarum A (et sic semper scribtus, scribsi, suscribsimus) sanctarum scripturarum b et locus designatus est, unde Christi ecclesia fuerat inceptura, et fines terrae, quo usque fuerat peruentura. per omnes gentes futuram ecclesiam suam dominus dicit incipientem ab Hierusalem. diuina lectio recitatur, quemadmodum coeperit ab Hierusalem, ubi primum congregatis fidelibus missus est de caelo spiritus sanctus. diuinae lectiones recitantur, quemadmodum se ab Hierusalem per uicina et longinqua diffuderit. expressa sunt nomina locorum, manifestata sunt nomina ciuitatum, in quibus ecclesia Christi apostolico labore fundata est, quae loca et ciuitates etiam epistulas ab apostolis accipere meruerunt; quas epistulas et ipsi in uestris congregationibus legunt et tamen non communicant eorum locorum et ciuitatium ecclesiis, quae ipsas epistulas accipere meruerunt, obicientes eis nescio qua crimina Afrorum, quod eorum contagione perierint, cum ipsi dixerint in hac ipsa conlatione, quam modo Carthagini habuimus, quod nec causae causa nec personae persona praeiudicet. 
3	 Tunc autem hoc dixerunt, quando eis diximus: \'concilium, quod contra Caecilianum profertis, sic non obest absenti Caeciliano, quemadmodum concilium, quod in causa Maximiani factum est, ubi damnatus est Primianus, non obest absenti Primiano\'. protulerunt enim, ubi septuaginta et quod excurrit episcopi absentem damnauerant Caecilianum, cum proferantur plus minus centum episcopi partis ipsorum, qui damnauerant absentem Primianum. quia ergo diximus eis sic illud non obesse Caeciliano, quemadmodum hoc non obest Primiano, quoniam contra absentes facta sunt ambo concilia, 2 cf. Luc. 24, 47 5 cf. Act. 2 16 cf. Breuic. III 16, 28. ep. 173, 7 18 cf. Breuic. 1. c. 1 incoeptura ABC 2 finis C 3 ierusalem BCbc, item saepius 6 lectio BC diuina lectio recitatur Bm2b 7 peruitia (uitia del. et in mg. m2 uicina loca) B per uicia C 12 ciuitatum BCbcv 14 qua] quae BCbcv 16 cartbagine BC cartagine b 21 maximiani (a alt. s. I.) A factum est ubi 8 l. Am2 22 absente b ubi] ibi v et quod excurrit om. b quot codd . 23 episcopos qui absentem damnauerunt v 24 episopi centum b 26 obest] best C 7* continuo non inuenientes quod responderent et horribiles angustias passi dixerunt nec causam causae nec personam praeiudicare personae; quod aduersus omnes humanas calumnias in ore habet catholica ecclesia, nunc autem multo fortius multoque liberius, quando id, quod semper ueritas tenuit, etiam inimicorum confessio confirmauit. quis ergo sine graui tristitia perferat, quis gemitum cohibeat, quis non in lacrimas et in uocem doloris erumpat, qui hoc digne considerauerit? ecce ut ab episcopis partis Donati damnatus Primianus non amittat episcopatum aut ut Primianus damnatus non inquietet partem Donati, nec causae causa nec personae persona praeiudicat; ut autem Caecilianus, quem absentem inimici similiter damnauerunt, non deputetur episcopus et contaminet omnes christianas gentes usque ad terminos terrae, et causae causa et personae persona praeiudicat. 
4	 Si uoce ipsius unitatis clament ecclesiae Ponti, Bithyniae, Asiae, Cappadociae ceterarumque orientalium regionum, ad quas beatus Petrus apostolus scribit: (o pars Donati, non nouimus quid dicatis. quare nobis non communicatis? si Caecilianus mali aliquid fecit, quod nobis non probatum est nec demonstratum, tamen si mali aliquid fecit, quare nobis praeiudicat? si nos audire non uultis, uos ipsos audite dicentes: nec causae causa nec personae persona praeiudicat. an usque adeo potest uestra peruersitas, ut haec uerba ualeant, ne nobis praeiudicet Primianus, et haec uerba non ualeant. ut nobis praeiudicet Caecilianus?\' clament etiam similiter 18 cf. I Petr. 1, 1 1 inuenientis Bml quod] quae c orribiles Bml 5 quod om. Bb 6 tristitia graui perferat (««F tr. mD Ã tristitia perferat irraoi r 7 lacrimis BCb 8 uoce Bm2b 16 SiJ Sed cr; firvaxoXooaov est cf. jRs . m. :M!ł et Partn. I 7, 12 init clamant BC clamat b 17 bythmiae -4 bitliiniie BCb ? asye c cappadotiae BC 18 apostolns petrus b scripsit Bb 19 nobiscuiu b 20 probatum non est c 22 praeiudicaiu bml nos] nos ltnl 24 an adasque adeo BC !f praeiudicat Bml septem orientales ecclesiae, ad quas scribit apostolus Iohannes. Ephesi, Zmyrnae, Thyatirae, Sardis, Philadelphiae, Laudociae, Pergami, et dicant: (quid uobis fecimus, fratres, qui potius Donati quam nostrae communionis esse uoluistis? si Caecilianus peccauit, quamuis et ipsius crimen non potuistis ostendere, quia, sicut Primianus uester, sic absens etiam iste damnatus est, uerumtamen qualiscumque ille fuerit, nos nobis quid fecimus? quare christiani cum christianis pacem habere non uultis, quare in nobis communia sacramenta rescinditis? quid nobis fecimus? quare Primiani causa non praeiudicat parti Donati, nisi quia uerum est quod dixistis: nec causae causa nec personae persona praeiudicat? quare ergo causa Caeciliani praeiudicat hereditati Christi, in qua sumus apostolorum labore plantati? ad unam nostrum scribit apostolus Iohannes, quod habeat pauca nomina in Sardis eorum, qui non inquinauerunt uestimenta sua; nec tamen ab eis, qui in ipsa ecclesia inmundi fuerunt, illorum paucorum uestimenta polluta sunt, quoniam uerum est quod dixistis, nec causam causae nec personam praeiudicare personae. quomodo ergo potest causa et persona Caeciliani praeiudicare nobis? aut si non praeiudicat, quare separamini a nobis?\' dicant etiam ecclesiae, ad quas Paulus apostolus scribit, Romanorum, Corinthiorum, Philippensium, Colossensium, Thessalonicensium — nam de Galatia et Epheso supra iam dictum est —, dicant ergo et istae: (litteras ad nos datas, fratres, cotidie legitis, qui uultis adhuc esse de parte Donati. in ipsis epistulis per nomen pacis nos apostolus salutauit dicens: gratia uobis et pax a deo 1 cf. Apoc. 1, 11 15 cf. Apoc. 3, 4 27 Rom. 1, 7 cet. 1 orientales septem ecclesiae (tr. ml) A ecclesiae orientales septem BCbv quas] qua A quam BmlC 2 zmirnae A (y s . i), c smirnae BCb tiatyrae A tiatirae BC tyatirae c philadelfiae B phyladelfiae b lauditiae BC laodiciae b(v) laoditie c 3 fecimu B 11 partis (s s. i) B 12 persona personae b 13 haereditati A 14 plantati A corr. (ex pancati?) ad unam nostrum] adhuc b 23 philipensium c colosensium Bmlb 24 et om. b 25 qui] quid Bm2b 26 epistolis Am2BCbc, item infra patre et domino Iesu Christo. quare pacem in nostris epistulis legendo didicistis et eam nobiscum tenere noluistis? tam in longinquis terris trans mare positis Afrum nobis obicitis Caecilianum. certe uerum est quod dixistis: nec causae causa praeiudicat nec persona personae: quae est ista priuata et peculiaris sanctificatio, qua uobis licet, ut Afrae parti Donati causa non praeiudicet Afri Primiani nec personae Primiani Carthaginiensis praeiudicet persona Mustitani Feliciani, et ad nos Africana praeiudicia tam longe mittantur aut nobis praeiudicet causa Caeciliani?\' 
5	Dicat etiam catholica ecclesia in ipsa Africa constituta et per pacem atque unitatem Christi illis omnibus communione copulata, dicat etiam ipsa: nec mihi Caeciliani causa praeiudicat, contra quem absentem septuaginta episcoporum est prolata sententia, quia non praeiudicat ecclesiae, quae toto orbe diffunditur, in cuius communione permaneo, aut certe praeiudicet parti Donati causa Primiani, quem sui collegae similiter absentem numerosiore concilio damnauerunt. si autem ideo non praeiudicat, quia nec causa causae nec persona personae, multo magis seruanda est ista iustitia erga unitatem catholicam Christi, si eam seruari erga se postulat pars Donati\'. hoc ecclesia catholica in Africa constituta proclamat: \'o pars Donati, tu ista uerba dixisti, tu ista uerba tua recognouisti, tu istis uerbis etiam suscripsisti: nec causa causae nec persona personae praeiudicat. ego inter spiritus olim requiescentium recito Caecilianum, tu adhuc uides et tecum habes in corpore Felicianum, a quo Primianus damnatus est. in ipsa Primiani causa Felicianum damnasti et eum postea, sicut erat, episcopum Primiano tibique sociasti. si tantum ualet, 3 in tam v, cf. 19, 25 tam in proximo 4 certe si Bm2b 5 personae persona cv 6 pecularis c 7 non praeiudicet causa b 8 carthaginiessis Bml praeiudicat Bb musta ni A, et sic BCb 9 tan Bml 10 aut] ut bv praeiudicat Btnl 17 colligae Am2 22 affrica Bc 27 damnatus est Primianus v 28 Felicianum om. ABCb dam(-p-B) nati ABCb 29 Primiano] primianri Bml sociati Am1 quod nec causa causae praeiudicat nec persona personae, ut tibi non praeiudicet hodie tecum uiuentis communio Feliciani, mihi quomodo praeiudicat olim defuncti memoria Caeciliani?\' 
6	Quid ad ista respondent, qui uobis adhuc iactant inania et suae saluti, si non se correxerint, nocitura mendacia? quid adhuc dicunt nos iudicem corrupisse, ut pro nobis sententia proferretur? numquid et tanti apud uos meriti episcopum praeclarissimum defensorem corrupimus, ut pro nobis talia loqueretur? hoc enim agebamus omnibus uiribus, hoc instabamus, ut Caeciliani causa atque persona, qualiscumque ille fuerit, ad causam et personam ecclesiae, quam deus suis sanctis testimoniis roborauit, non pertinere ostenderetur. hoc agebamus etiam similitudinibus euangelicis, ut causa et persona zizaniorum non praeiudicaret causae et personae tritici, quamuis in eodem agro eadem pluuia simul crescerent usque ad messem, quando separari oporteret; ut causa et persona paleae non praeiudicaret (causae et) personae frumenti, quamuis in eadem area simul triturarentur, donec nouissima uentilatione separarentur; ut causa et persona haedorum non praeiudicaret causae et personae ouium, quamuis communibus pascuis utraque pecora permixta seruentur, donec a pastore summo in iudicio nouissimo alii ad sinistram, alii ad dexteram segregentur; ut causa et persona piscium malorum non praeiudicaret causae et personae piscium bonorum, quamuis intra eadem retia tenerentur in extremo litore separandi, hoc est in fine maris, quod significat finem saeculi. quibus parabolis et figuris ecclesia praenuntiata est usque ad finem saeculi bonos et malos simul habitura, ita ut mali bonis obesse non 7 Primianum significat, non Ernerituffi, ut Maurini putabant 25 cf. Matth. 13, 49 2 uiuenti ABCb 4 aduc Bm] 6 iudi||dicem A 7 proferetur BmlC 11 et] atque c et personam om. b 12 roborauit s. I. A roborabit Bml hoc] add . enim Bml 17 causae et addidi 20 oui//////u//// (m s. alt. ras.) A 21 peccora Bm] 24 eadem intra BC, sed tr. ml 25 littore BCcv separanda codd . 28 boni malis BmlCc bonis mali Bm2b possint, cum uel ignorantur uel pro pace et tranquillitate ecclesiae tolerantur, si eos prodi aut accusari non oportuerit aut aliis bonis non potuerint demonstrari, ita sane, ut nec emendationis uigilantia quiescat corripiendo degradando excommunicando ceterisque cohercitionibus licitis atque concessis, quae salua unitatis pace in ecclesia cotidie fiunt secundum praeceptum apostolicum caritate seruata, qui dixit: si quis autem non obaudit uerbo nostro per epistulam, hunc notate, et nolite commisceri cum eo, ut erubescat; et non ut inimicum existimetis, sed corripite ut fratrem. sic enim et disciplina seruat patientiam et patientia temperat disciplinam et utrumque refertur ad caritatem, ne forte aut indisciplinata patientia foueat iniquitatem aut inpatiens disciplina dissipet unitatem. 
7	 Ista cum fiunt a bonis, non inquinantur a malis, quia nec eorum peccatis consentiendo communicant et ab eis etsi non corporaliter segregatione, tamen spiritali uitae dissimilitudine et morum diuersitate discedunt, eo modo oboedientes praecepto dominico quo ait: discedite inde, et inmundum ne tetigeritis. nam qui hoc non spiritaliter obseruandum putant, adrogantia uanitatis in illud incidunt, quod per eundem prophetam dominus detestatur dicens: qui dicunt (noli me tangere, quoniam mundus sum\', hic fumus indignationis meae. hoc episcopi uestri faciendum putauerunt, quando utrisque nostrum a iudice oblato consessu nobiscum sedere noluerunt, dicentes scriptum sibi esse ne cum talibus sedeant, illud utique non spiritaliter, sed carnaliter intellegentes, quod in psalmo positum est: et cum impiis 7 II Thess. 3, 14-15 19 Esai. 52, 11 22 Esai. 65, 5 25 cf. Breuic. III 9, 18 28 Ps. 25, 5 \' 1 uel cum b 2 oportuerit] potuerit Cml 3 d non (d del.) A 8 obaudiuit BCmlb 17 corporali cv spiritiali C similitudine c 20 spitaliter C (saepius) 22 quid BmlC 23 hi c hic-meae om. b 25 confessu Bm] 26 sibi scriptum b 28 intelligentia BmlC iutellegentias Bm2 non sedebo, et tamen fecerunt, quod in eodem ipso loco psalmi pariter prohibetur. nam ibi dicit propheta: et cum iniqua gerentibus non introibo. si ergo, quia nos iniquos uel nouerant uel putabant, ideo nobiscum sedere noluerunt, quare, quod similiter prohibetur, nobiscum introierunt ex parte sancti et ex parte polluti, nisi quia scripturas sanctas non intellegendo et carnaliter sapiendo etiam ipsam unitatem dissipauerunt? 
8	Non itaque polluunt mali bonos in eodem agro, in eadem area, in eisdem pascuis, in eisdem retibus constituti, quia non eis communicant boni, sed altari et sacramentis dei. communicant autem malis qui consentiunt factis malorum; scriptum est enim: non solum qui faciunt ea, uerum etiam qui consentiunt facientibus. Cum uero mali pacis conseruandae necessitate tolerantur, non iniquitatis communicandae societate appetuntur, ut cum zizaniis triticum suauem pluuiam pariter bibat, seruet tamen ubertatem suam nec conuertatur in zizaniorum sterilitatem, sed utrumque simul usque ad messem crescat, ne forte, cum colliguntur zizania, eradicetur simul et triticum, nullam cum bonis habent mali participationem salutis uel perditionis — quae enim participatio iustitiae cum iniquitate?-, nullam cum bonis habent mali societatem regni aut ignis aeterni — quae enim societas luci ad tenebras? —, non habent mali cum bonis consonantiam uitae ac uoluntatis — quae enim consonantia Christi adBeliar?—,nonhabent boni cum malis partem nec in poena criminis nec in praemio pietatis-quae enim pars fideli cum infideli? — et cum intra eadem retia, donec ad litus perueniant, pariter diuina 2 Ps. 25, 4 13 Rora. 1, 32 22 II Cor. 6, 14 24 ibid. 26 II Cor. 6, 15 28 ibid. 3 iniquianos Bml 6 et om. v 7 etiam om. v 9 110nlloon A 12 factis ex fatientibus C 13 uerum) sed c 16 cum] con Cml 19 crescat usque ad messem b 20 tricum Bml 23 cum malis habent boni c 26 belial BCbcv 28 infidele BmlCm2 sacramenta percipiunt, illi sociantur, illi dissociantur, isti consonant, illi dissonant, isti habent partem cum misericordia, illi cum iudicio, quoniam misericordiam (et iudicium) cantat ecclesia domino et qui manducat indigne iudicium non alteri, sed sibi manducat. de ipso quippe pane et de ipsa dominica manu et ludas partem et Petrus accepit; et tamen quae societas, quae consonantia, quae pars Petro cum Iuda, quoniam nec causa causae praeiudicat nec persona personae? 
9	Siue ergo exeant, de quibus scriptum est: ex nobis exierunt, sed non erant ex nobis, siue intus esse uideantur, de quibus beatus Cyprianus apertissime loquitur dicens: nam etsi uidentur in ecclesia esse zizania, non tamen inpediri debet aut fides aut caritas nostra. ut quoniam zizania esse in ecclesia cernimus ipsi de ecclesia recedamus — quibus uerbis episcopi uestri nihil omnino ausi sunt respondere, quamuis diu frustra contenderint, quod non in ecclesia praedicta sint figurata zizania, quia dixit dominus: ager est hic mundus nec dixit (ager est ecclesia\'. nos autem mundum pro ecclesiae significatione positum dicebamus, sicut etiam Cyprianus intellexit, quia per totum mundum futura praefigurabatur ecclesia. unde illi dicebant mundum semper in malam significationem positum, et testimonia de scripturis dabant, quia scriptum est: si quis dilexerit mundum, non est caritas patris in illo et cetera talia; nos uero non solum in malam, sed etiam in bonam significationem mundum in scripturis positum respondebamus et commemorabamus inter alia etiam illud quod scriptum est: deus erat in Christo mundum reconcilians sibi, qui utique non sibi reconciliat nisi ecclesiam —, siue ergo 3 cf. Ps. 100, 1 4 cf. I Cor. 11, 29 9 1 Ioh. 2, 19 12 Cypr. ep. 54, 3 17 cf. Breuic. III 9, 15 18 Matth. 13, 38 23 I Ioh. 2, 15 28 II Cor. 5, 19 1 pr . illi] isti v illi dissociantur om. BCb 3 et.iudicium om. codd., cf. 20, 27 extr . 15 uestri* B 17 figurata ACb futura Bcv 21 praenuntiabatur c unde illi] illi uero b illi* A 29 post ecclesiam in v cap. 7 incipit exeant mali siue intus uel ignorentur uel uideantur, hoc agit misericordia et iustitia dei, ut sibi ad mala non consentientibus bonis mali non obsint, sed utrique propriam sarcinam portent, et nec filius accipiat peccata patris, nisi eum fuerit in malis imitatus, sed anima quae peccauerit ipsa moriatur. Cum ergo quisque malis consentit ad malum. iam unam causam cum eis habet et totius societatis malorum fit una persona, ac per hoc, cum simul pereunt simulque damnantur, causa sua et persona sua cuique praeiudicat, non aliena; cum uero boni et mali idem uerbum dei simul audiunt et simul dei sacramenta percipiunt et tamen dissimiles habent actuum suorum causas et dissimiles gerunt uoluntatis diuersitate personas, eundem cibum sanctum aliis manducantibus digne aliis indigne, nec causa causae praeiudicat nec persona personae. 
10	Ac per hoc, quaecumque testimonia diuinarum scripturarum episcopi uestri commemorare potuerunt, quibus ab omni malorum hominum permixtione pura praenuntiabatur ecclesia, non qualis nunc est illis testimoniis praenuntiabatur, sed qualis post istam mortalitatem in uita aeterna futura est; et quaecumque testimonia scripturarum posuerunt de filiis, quos merito parentum, (non) imitando malitiam, unam cum eis causam habere uoluerunt, [quod] non intellegentes diuina testimonia secum pugnare cogebant nec utrasque uoces dei pro diuersitate temporum, causarum personarumque distinguentes in concordiam redigebant, sed sicut contra nos ipsi, ita etiam uolebant inter se ipsa diuina documenta pugnare. nec 3 cf. Gal. 6, 5 5 cf. Ezech. 18, 4 1 ignore«tur A ignorantur uel uidentur Bml 3 ntalij mala Cml 4 et] ut v peccatum ex peccati Bm2, et b 5 morietur Bb 7 habet cum eis v 8 cum hoc Cml simul cum Bb 11 sacramenta dei BC 14 praeiudicat post personae tr. c 16 diuina Bml scripturarum diuinarum b 22 merita codd . non addidi, cf. supra lin. 4 et Breuic, III 9, 17 uel malitiam b 23 quod deleui 25 pro bis Cml 27 nolebant BmlC ipsa. se Cml mirum si pacem scripturae dei non intellegebant, qui pacem cum eius ecclesia non habebant. 
