1	0	quomodo	ADV	adverb		quomodo	advmod	1
1	1	substantiae	NOUN	noun	Case=Nom|Gender=Fem|Number=Plur	substantia	ROOT	1
1	2	Item	ADV	adverb		Item	advmod	3
1	3	eiusdem	DET	adjective	Case=Gen|Gender=Neut|Number=Sing	idem	nmod	1
1	4	ad	ADP	preposition		ad	case	5
1	5	eundem	DET	adjective	Case=Acc|Gender=Masc|Number=Sing	idem	nmod	1
1	6	quomodo	ADV	adverb		quomodo	advmod	19
1	7	substantiae	NOUN	noun	Case=Nom|Gender=Fem|Number=Plur	substantia	nsubj	19
1	8	in	ADP	preposition		in	case	9
1	9	eo	PRON	pronoun	Case=Abl|Gender=Neut|Number=Sing|Person=3	is	obl	19
1	10	quod	SCONJ	conjunction		quod	mark	12
1	11	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	12
1	12	bonae	ADJ	adjective	Case=Nom|Gender=Fem|Number=Plur	bonus	acl	9
1	13	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	acl	9
1	14	cum	SCONJ	conjunction		cum	mark	18
1	15	non	PART	particle		non	advmod:neg	18
1	16	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	18
1	17	substantialia	ADJ	adjective	Case=Nom|Gender=Neut|Number=Plur	substantialis	amod	18
1	18	bona	NOUN	adjective	Case=Nom|Gender=Neut|Number=Plur	bonus	acl	9
1	19	postulas	VERB	verb	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	postulo	acl:relcl	5
1	20	,	PUNCT	punc		,	punct	21
1	21	ut	SCONJ	conjunction		ut	mark	46
1	22	ex	ADP	preposition		ex	case	23
1	23	Hebdomadibus	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	hebdomas	obl	46
1	24	nostris	DET	adjective	Case=Abl|Gender=Fem|Number=Plur	noster	det	23
1	25	eius	PRON	pronoun	Case=Gen|Gender=Fem|Number=Sing	is	det	26
1	26	quaestionis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	quaestio	nmod	27
1	27	obscuritatem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	obscuritas	obj	46
1	28	quae	PRON	pronoun	Case=Nom|Gender=Fem|Number=Sing	qui	nsubj	29
1	29	continet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	contineo	acl:relcl	27
1	30	modum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	modus	obj	29
1	31	quo	PRON	pronoun	Case=Abl|Gender=Masc|Number=Sing	qui	obl	46
1	32	substantiae	NOUN	noun	Case=Nom|Gender=Fem|Number=Plur	substantia	nsubj	46
1	33	in	ADP	preposition		in	case	34
1	34	eo	PRON	pronoun	Case=Abl|Gender=Neut|Number=Sing|Person=3	is	obl	46
1	35	quod	SCONJ	conjunction		quod	mark	37
1	36	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	37
1	37	bonae	ADJ	adjective	Case=Nom|Gender=Fem|Number=Plur	bonus	acl	34
1	38	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	37
1	39	,	PUNCT	punc		,	punct	34
1	40	cum	SCONJ	conjunction		cum	mark	44
1	41	non	PART	particle		non	advmod:neg	44
1	42	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	44
1	43	substantialia	ADJ	adjective	Case=Nom|Gender=Neut|Number=Plur	substantialis	amod	44
1	44	bona	NOUN	adjective	Case=Nom|Gender=Neut|Number=Plur	bonus	advcl	46
1	45	,	PUNCT	punc		,	punct	44
1	46	digeram	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	digero	acl	1
1	47	et	CCONJ	conjunction		et	cc	49
1	48	paulo	ADV	adverb		paulus	advmod:emph	49
1	49	euidentius	ADV	adverb		euidenter	conj	46
1	50	monstrem	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	monstro	obj	49
1	51	;	PUNCT	punc		;	punct	1
1	52	id	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing|Person=3	is	nsubj	57
1	53	que	ADV	adverb		que	nsubj	57
1	54	eo	ADV	pronoun		is	obl	57
1	55	dicis	VERB	verb	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	dico	ROOT	55
1	56	esse	AUX	verb	Tense=Pres|VerbForm=Inf	sum	aux:pass	57
1	57	faciendum	VERB	verb	Case=Acc|Gender=Neut|Mood=Gdv|Number=Sing|Tense=Fut|VerbForm=Part|Voice=Pass	facio	ccomp	55
1	58	,	PUNCT	punc		,	punct	63
1	59	quod	SCONJ	conjunction		quod	mark	63
1	60	non	PART	particle		non	advmod:neg	63
1	61	sit	AUX	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	63
1	62	omnibus	DET	adjective	Case=Dat|Gender=Masc|Number=Plur	omnis	obl:arg	63
1	63	notum	ADJ	adjective	Case=Nom|Gender=Neut|Number=Sing	nosco	dep	55
1	64	iter	NOUN	noun	Case=Nom|Gender=Neut|Number=Sing	iter	nsubj	63
1	65	huiusmodi	DET	adjective		huiusmodi	det	66
1	66	scriptionum	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	scriptio	nmod	64
1	67	.	PUNCT	punc		.	punct	55
1	68	Tuus	DET	pronoun	Case=Nom|Gender=Masc|Number=Sing	tuus	det	70
1	69	uero	ADV	adverb		uero	discourse	70
1	70	testis	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	testis	ROOT	70
1	71	ipse	DET	determiner	Case=Nom|Gender=Masc|Number=Sing	ipse	det	70
1	72	sum	AUX	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin	sum	cop	70
1	73	quam	SCONJ	conjunction		quam	mark	78
1	74	haec	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	hic	obj	78
1	75	uiuaciter	ADV	adverb		uiuaciter	advmod	78
1	76	fueris	AUX	verb	Mood=Sub|Number=Sing|Person=2|Tense=Perf|VerbForm=Fin	sum	aux:pass	78
1	77	ante	ADV	adverb		ante	advmod:tmod	78
1	78	complexus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	complector	advcl:cmp	68
1	79	.	PUNCT	punc		.	punct	70
1	80	Hebdomadas	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	hebdomada	obj	92
1	81	uero	ADV	adverb		uero	discourse	92
1	82	ego	PRON	pronoun	Case=Nom|Number=Sing|Person=1	ego	nsubj	92
1	83	mihi	PRON	pronoun	Case=Dat|Number=Sing|Person=1	ego	obl:arg	85
1	84	ipse	DET	determiner	Case=Nom|Gender=Masc|Number=Sing	ipse	det	85
1	85	commentor	VERB	noun	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	commentor	parataxis	92
1	86	potius	ADV	adverb		potior	advmod	92
1	87	que	ADV	adverb		que	advmod	92
1	88	ad	ADP	preposition		ad	case	89
1	89	memoriam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	memoria	obl	92
1	90	meam	DET	adjective	Case=Acc|Gender=Fem|Number=Sing	meus	det	89
1	91	speculata	VERB	noun	Case=Nom|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	speculor	acl	89
1	92	conseruo	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	conseruo	ROOT	92
1	93	quam	SCONJ	conjunction		quam	mark	95
1	94	cuiquam	DET	pronoun	Case=Dat|Gender=Masc|Number=Sing	quisquam	det	95
1	95	participo	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	participo	advcl:cmp	86
1	96	quorum	PRON	pronoun	Case=Gen|Gender=Masc|Number=Plur	qui	nmod	97
1	97	lasciuia	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	lasciuia	obl	105
1	98	ac	CCONJ	conjunction		atque	cc	99
1	99	petulantia	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	petulantia	conj	97
1	100	nihil	PRON	pronoun		nihil	nsubj	105
1	101	a	ADP	preposition		ab	case	102
1	102	ioco	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	iocus	obl	107
1	103	risu	ADV	adverb		risus	advmod	105
1	104	que	ADV	adverb		que	advmod	105
1	105	patitur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	patior	advcl	92
1	106	esse	AUX	verb	Tense=Pres|VerbForm=Inf	sum	aux:pass	107
1	107	seiunctum	VERB	verb	Case=Acc|Gender=Neut|Number=Sing|VerbForm=Part|Voice=Pass	seiungo	ccomp	105
1	108	.	PUNCT	punc		.	punct	92
1	109	1	NUM	number		1	dep	92
1	110	Prohinc	ADV	adverb		prohinc	advmod	116
1	111	tu	PRON	pronoun	Case=Nom|Number=Sing|Person=2	tu	nsubj:pass	116
1	112	ne	PART	adverb		ne	advmod	116
1	113	sis	AUX	verb	Mood=Sub|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin	sum	aux:pass	116
1	114	obscuritatibus	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	obscuritas	obl:arg	116
1	115	breuitatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	breuitas	nmod	114
1	116	aduersus	VERB	preposition	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	aduersus	advcl	126
1	117	,	PUNCT	punc		,	punct	123
1	118	quae	PRON	pronoun	Case=Nom|Gender=Fem|Number=Plur	qui	nsubj	123
1	119	cum	SCONJ	conjunction		cum	mark	122
1	120	sint	AUX	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	122
1	121	arcani	NOUN	noun	Case=Dat|Gender=Masc|Number=Sing	arcanus	obl:arg	122
1	122	fida	ADJ	adjective	Case=Nom|Gender=Neut|Number=Plur	fidus	acl:relcl	123
1	123	custodia	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	custodia	nsubj	126
1	124	tum	ADV	adverb		tum	discourse	126
1	125	id	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing|Person=3	is	obj	126
1	126	habent	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	habeo	dep	92
1	127	commodi	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	commodum	nmod	125
1	128	,	PUNCT	punc		,	punct	136
1	129	quod	SCONJ	conjunction		quod	mark	136
1	130	cum	ADP	preposition		cum	case	136
1	131	his	DET	adjective	Case=Abl|Gender=Masc|Number=Plur	hic	obl:arg	136
1	132	solis	DET	noun	Case=Abl|Gender=Masc|Number=Plur	sol	det	131
1	133	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Plur	qui	nsubj	134
1	134	digni	ADJ	adjective	Case=Nom|Gender=Masc|Number=Plur	dignus	acl:relcl	136
1	135	sunt	AUX	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	134
1	136	conloquuntur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	conloquor	acl:relcl	125
1	137	.	PUNCT	punc		.	punct	92
1	138	Vt	SCONJ	conjunction		ut	mark	143
1	139	igitur	PART	adverb		igitur	discourse	143
1	140	in	ADP	preposition		in	case	141
1	141	mathematica	NOUN	adjective	Case=Abl|Gender=Fem|Number=Sing	mathematica	obl	142
1	142	fieri	VERB	verb	Case=Acc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Pass	facio	xcomp	143
1	143	solet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	soleo	advcl	149
1	144	ceteris	DET	adjective	Case=Dat|Gender=Masc|Number=Plur	ceterus	det	147
1	145	que	DET	adjective	Case=Dat|Gender=Masc|Number=Plur	que	det	147
1	146	etiam	ADV	adverb		etiam	advmod:emph	147
1	147	disciplinis	NOUN	noun	Case=Dat|Gender=Masc|Number=Plur	disciplina	obl:arg	142
1	148	,	PUNCT	punc		,	punct	143
1	149	praeposui	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|Voice=Act	praepono	ROOT	149
1	150	terminos	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	terminus	obj	149
